minute,day,flow.category,side,bee/wind orientation,flight direction,median velocity in px/second (x+y components)
117,06_07_17',1,RITE',DW',FEED',0.3167672282
117,06_07_17',-1,LEFT',UW',FEED',0.3180761409
117,06_07_17',1,RITE',UW',NEST',0.6487039097
118,06_07_17',-1,LEFT',UW',FEED',0.5020817457
118,06_07_17',1,RITE',UW',NEST',0.2992565245
118,06_07_17',-1,LEFT',DW',NEST',0.430884832
118,06_07_17',-1,LEFT',UW',FEED',0.2293829533
118,06_07_17',1,RITE',UW',NEST',0.4194315271
118,06_07_17',1,RITE',UW',NEST',0.4749244636
119,06_07_17',-1,LEFT',UW',FEED',0.5986501622
119,06_07_17',1,RITE',DW',FEED',0.3383241429
119,06_07_17',-1,LEFT',UW',FEED',0.4435592537
119,06_07_17',-1,LEFT',UW',FEED',0.2685082581
119,06_07_17',1,RITE',UW',NEST',0.5665027305
119,06_07_17',1,RITE',UW',NEST',0.4009845828
120,06_07_17',-1,LEFT',DW',NEST',0.275637159
120,06_07_17',-1,LEFT',UW',FEED',0.9182453765
120,06_07_17',-1,LEFT',UW',FEED',0.2808199936
120,06_07_17',1,RITE',UW',NEST',0.8242384649
120,06_07_17',-1,LEFT',UW',FEED',0.3871202525
120,06_07_17',1,RITE',UW',NEST',0.4050593527
120,06_07_17',1,RITE',UW',NEST',0.4954339877
121,06_07_17',1,RITE',DW',FEED',0.5469893041
121,06_07_17',1,RITE',UW',NEST',0.2999191438
121,06_07_17',-1,LEFT',UW',FEED',0.3411851428
121,06_07_17',1,RITE',DW',FEED',0.4090264139
121,06_07_17',1,RITE',UW',NEST',0.3817835214
121,06_07_17',1,RITE',UW',NEST',1.02130981
1,06_08_17',0,LEFT',NW',NEST',0.4095070134
2,06_08_17',0,LEFT',NW',NEST',0.2208511367
9,06_08_17',0,LEFT',NW',FEED',0.6223128806
10,06_08_17',-1,RITE',DW',NEST',0.3119618213
11,06_08_17',0,LEFT',NW',FEED',0.4603408664
13,06_08_17',-1,RITE',DW',NEST',0.3228034059
14,06_08_17',0,LEFT',NW',FEED',0.2900136894
15,06_08_17',0,LEFT',NW',NEST',0.3923592272
17,06_08_17',-1,RITE',UW',FEED',0.6501500409
21,06_08_17',0,LEFT',NW',NEST',0.3803860527
25,06_08_17',-1,RITE',DW',NEST',0.7850657357
25,06_08_17',-1,RITE',DW',NEST',0.2584035632
28,06_08_17',0,LEFT',NW',NEST',0.8488376277
30,06_08_17',0,LEFT',NW',NEST',0.4103404849
31,06_08_17',-1,RITE',DW',NEST',0.5623521905
32,06_08_17',-1,RITE',UW',FEED',0.514503299
33,06_08_17',0,LEFT',NW',FEED',0.346235193
33,06_08_17',0,LEFT',NW',NEST',0.2941170977
33,06_08_17',0,LEFT',NW',NEST',0.6425335006
34,06_08_17',-1,RITE',UW',FEED',0.4713661689
37,06_08_17',0,LEFT',NW',FEED',0.2193135872
37,06_08_17',0,LEFT',NW',NEST',0.6108676157
37,06_08_17',-1,RITE',DW',NEST',0.2086917319
39,06_08_17',-1,RITE',DW',NEST',1.134127418
44,06_08_17',-1,RITE',UW',FEED',0.9563534705
45,06_08_17',0,LEFT',NW',FEED',0.5640860969
45,06_08_17',0,LEFT',NW',NEST',0.5332255632
49,06_08_17',0,LEFT',NW',FEED',0.4064181486
49,06_08_17',0,LEFT',NW',NEST',0.6016619707
50,06_08_17',-1,RITE',UW',FEED',0.2364079522
52,06_08_17',0,LEFT',NW',FEED',0.5119537668
53,06_08_17',-1,RITE',UW',FEED',0.4401413172
53,06_08_17',-1,RITE',UW',FEED',0.7222791463
53,06_08_17',0,LEFT',NW',NEST',0.5471380865
54,06_08_17',-1,RITE',UW',FEED',0.6324519299
54,06_08_17',-1,RITE',UW',FEED',0.3680777279
54,06_08_17',0,LEFT',NW',NEST',0.2556516984
57,06_08_17',0,LEFT',NW',NEST',0.3988779567
57,06_08_17',0,LEFT',NW',NEST',0.3027677947
58,06_08_17',0,LEFT',NW',NEST',0.3483979185
58,06_08_17',-1,RITE',DW',NEST',0.4887249266
59,06_08_17',0,LEFT',NW',FEED',0.4479846544
59,06_08_17',-1,RITE',UW',FEED',0.7981650387
59,06_08_17',-1,RITE',UW',FEED',0.2577386548
61,06_08_17',0,LEFT',NW',NEST',0.2365646347
61,06_08_17',-1,RITE',UW',FEED',0.4533806112
62,06_08_17',-1,RITE',DW',NEST',0.3215881276
63,06_08_17',-1,RITE',UW',FEED',0.7092546765
63,06_08_17',-1,RITE',UW',FEED',0.488023575
63,06_08_17',-1,RITE',UW',FEED',0.4819901795
64,06_08_17',-1,RITE',UW',FEED',0.6067877685
67,06_08_17',0,LEFT',NW',NEST',0.4680829766
69,06_08_17',-1,RITE',UW',FEED',0.2716534809
70,06_08_17',0,LEFT',NW',NEST',0.2720349767
72,06_08_17',0,LEFT',NW',NEST',0.208638865
72,06_08_17',0,LEFT',NW',NEST',0.2306719287
72,06_08_17',0,LEFT',NW',NEST',0.315525469
74,06_08_17',-1,RITE',UW',FEED',0.5799637755
76,06_08_17',-1,RITE',UW',FEED',0.9136176204
78,06_08_17',-1,RITE',UW',FEED',0.3394679555
80,06_08_17',0,LEFT',NW',NEST',0.4904022885
80,06_08_17',0,LEFT',NW',FEED',0.4097760802
86,06_08_17',0,LEFT',NW',NEST',0.6020500098
96,06_08_17',0,LEFT',NW',NEST',0.4315893829
100,06_08_17',-1,RITE',DW',NEST',0.3897598695
100,06_08_17',-1,RITE',DW',NEST',0.6949677221
102,06_08_17',-1,RITE',DW',NEST',0.6130147577
104,06_08_17',-1,RITE',DW',NEST',0.8286630947
104,06_08_17',-1,RITE',DW',NEST',0.4814051075
105,06_08_17',0,LEFT',NW',NEST',0.9738462675
105,06_08_17',-1,RITE',DW',NEST',0.7249443622
105,06_08_17',-1,RITE',UW',FEED',0.2236064576
106,06_08_17',-1,RITE',UW',FEED',0.4908637177
106,06_08_17',0,LEFT',NW',NEST',0.5647328062
109,06_08_17',-1,RITE',DW',NEST',0.7407795187
111,06_08_17',0,LEFT',NW',NEST',0.339796448
112,06_08_17',-1,RITE',UW',FEED',0.5715636188
114,06_08_17',0,LEFT',NW',NEST',0.4625154328
115,06_08_17',0,LEFT',NW',NEST',0.3607320836
116,06_08_17',-1,RITE',UW',FEED',0.2976722256
116,06_08_17',-1,RITE',DW',NEST',0.2877196078
117,06_08_17',0,LEFT',NW',NEST',0.7988590916
118,06_08_17',-1,RITE',UW',FEED',0.5861943127
1,06_09_17',0,RITE',NW',FEED',0.312033715
2,06_09_17',1,LEFT',DW',FEED',0.8266399858
3,06_09_17',1,LEFT',UW',NEST',0.8256007458
4,06_09_17',1,LEFT',DW',FEED',0.5577965496
4,06_09_17',1,LEFT',UW',NEST',0.3755819473
4,06_09_17',1,LEFT',UW',NEST',0.2840007458
4,06_09_17',0,RITE',NW',NEST',0.215156282
5,06_09_17',1,LEFT',UW',NEST',0.2964025308
5,06_09_17',0,RITE',NW',NEST',0.5419225868
5,06_09_17',1,LEFT',UW',NEST',0.2940884694
5,06_09_17',0,RITE',NW',FEED',0.4290540184
6,06_09_17',1,LEFT',DW',FEED',0.3657209415
7,06_09_17',1,LEFT',DW',FEED',0.3254476809
7,06_09_17',1,LEFT',UW',NEST',0.50565209
7,06_09_17',0,RITE',NW',NEST',0.7828185663
8,06_09_17',1,LEFT',DW',FEED',0.9960136105
9,06_09_17',0,RITE',NW',NEST',0.3850159329
10,06_09_17',0,RITE',NW',FEED',0.4958733366
10,06_09_17',1,LEFT',UW',NEST',0.4965539404
10,06_09_17',1,LEFT',UW',NEST',0.4922384186
10,06_09_17',1,LEFT',DW',FEED',0.5838633044
10,06_09_17',0,RITE',NW',FEED',0.2172072571
11,06_09_17',1,LEFT',UW',NEST',0.3510144439
11,06_09_17',0,RITE',NW',FEED',0.3014718809
12,06_09_17',1,LEFT',UW',NEST',0.6914628712
13,06_09_17',0,RITE',NW',NEST',0.2384451401
14,06_09_17',1,LEFT',DW',FEED',0.8862624375
15,06_09_17',1,LEFT',DW',FEED',0.2979763173
15,06_09_17',1,LEFT',DW',FEED',0.2986595568
15,06_09_17',0,RITE',NW',FEED',0.3339675496
15,06_09_17',0,RITE',NW',FEED',0.275124194
15,06_09_17',1,LEFT',UW',NEST',0.8592794568
16,06_09_17',1,LEFT',UW',NEST',0.239674767
16,06_09_17',1,LEFT',UW',NEST',0.2565593748
16,06_09_17',0,RITE',NW',NEST',0.5753601844
16,06_09_17',0,RITE',NW',FEED',0.4933180224
16,06_09_17',1,LEFT',UW',NEST',0.4723724006
17,06_09_17',0,RITE',NW',FEED',0.5761578056
20,06_09_17',1,LEFT',DW',FEED',0.2875551299
22,06_09_17',0,RITE',NW',FEED',0.7435890347
23,06_09_17',1,LEFT',DW',FEED',0.6310560541
24,06_09_17',0,RITE',NW',NEST',0.6532884706
24,06_09_17',1,LEFT',UW',NEST',0.4532790972
24,06_09_17',0,RITE',NW',FEED',1.140750064
26,06_09_17',1,LEFT',DW',FEED',0.6462320879
30,06_09_17',1,LEFT',DW',FEED',0.2699363483
31,06_09_17',0,RITE',NW',FEED',0.9052002034
31,06_09_17',0,RITE',NW',FEED',0.4452218838
31,06_09_17',1,LEFT',DW',FEED',0.776742891
32,06_09_17',0,RITE',NW',NEST',0.5718019373
32,06_09_17',0,RITE',NW',FEED',0.2906308439
32,06_09_17',1,LEFT',DW',FEED',0.3659906428
32,06_09_17',1,LEFT',UW',NEST',0.7198601232
33,06_09_17',1,LEFT',UW',NEST',0.5497762753
33,06_09_17',1,LEFT',UW',NEST',0.3961037925
34,06_09_17',0,RITE',NW',FEED',0.4624331019
34,06_09_17',1,LEFT',UW',NEST',0.4335892122
34,06_09_17',1,LEFT',UW',NEST',0.6077991792
35,06_09_17',1,LEFT',UW',NEST',0.2043272929
35,06_09_17',1,LEFT',UW',NEST',0.3860692547
35,06_09_17',0,RITE',NW',FEED',0.3496986143
35,06_09_17',0,RITE',NW',FEED',0.6111781864
36,06_09_17',0,RITE',NW',NEST',0.6530122325
37,06_09_17',0,RITE',NW',NEST',0.3116392491
37,06_09_17',0,RITE',NW',FEED',0.3631702582
37,06_09_17',0,RITE',NW',NEST',0.4923269327
37,06_09_17',1,LEFT',UW',NEST',0.3784441264
39,06_09_17',0,RITE',NW',FEED',1.702633103
39,06_09_17',0,RITE',NW',FEED',0.279187098
39,06_09_17',0,RITE',NW',FEED',0.4498517774
39,06_09_17',0,RITE',NW',NEST',0.2041430851
40,06_09_17',1,LEFT',DW',FEED',0.5948747308
41,06_09_17',0,RITE',NW',FEED',0.3017782261
42,06_09_17',1,LEFT',UW',NEST',0.4474791366
43,06_09_17',0,RITE',NW',FEED',0.4073269043
44,06_09_17',1,LEFT',UW',NEST',0.4058083724
46,06_09_17',0,RITE',NW',NEST',0.2118664196
47,06_09_17',1,LEFT',UW',NEST',0.2323271243
48,06_09_17',1,LEFT',DW',FEED',0.472403358
49,06_09_17',0,RITE',NW',NEST',0.409462841
50,06_09_17',1,LEFT',DW',FEED',0.6978986316
50,06_09_17',1,LEFT',DW',FEED',0.818875727
51,06_09_17',0,RITE',NW',NEST',0.4910239923
52,06_09_17',0,RITE',NW',NEST',0.9029530385
53,06_09_17',0,RITE',NW',FEED',0.2907767099
53,06_09_17',1,LEFT',UW',NEST',0.5771161749
54,06_09_17',0,RITE',NW',FEED',0.9098889744
54,06_09_17',0,RITE',NW',FEED',0.72670613
54,06_09_17',0,RITE',NW',FEED',0.4494774574
54,06_09_17',1,LEFT',UW',NEST',0.3129044135
56,06_09_17',0,RITE',NW',FEED',0.6554911999
57,06_09_17',1,LEFT',UW',NEST',0.4830770817
57,06_09_17',0,RITE',NW',NEST',0.3415288978
58,06_09_17',0,RITE',NW',NEST',0.4208076762
58,06_09_17',1,LEFT',DW',FEED',0.2184751323
59,06_09_17',1,LEFT',DW',FEED',0.3131122125
59,06_09_17',0,RITE',NW',FEED',0.5291314858
59,06_09_17',0,RITE',NW',NEST',0.5777315933
60,06_09_17',1,LEFT',DW',FEED',0.8333050571
61,06_09_17',0,RITE',NW',FEED',0.825880051
61,06_09_17',0,RITE',NW',NEST',0.6800427691
62,06_09_17',1,LEFT',DW',FEED',0.3319125896
63,06_09_17',1,LEFT',UW',NEST',0.5290123108
63,06_09_17',1,LEFT',UW',NEST',0.3549701769
63,06_09_17',0,RITE',NW',FEED',0.2695064101
66,06_09_17',0,RITE',NW',FEED',0.2586963364
66,06_09_17',0,RITE',NW',FEED',0.3075146195
67,06_09_17',0,RITE',NW',NEST',0.7020934353
68,06_09_17',0,RITE',NW',FEED',0.5483724635
68,06_09_17',0,RITE',NW',FEED',0.5748830314
70,06_09_17',0,RITE',NW',FEED',0.7748285183
72,06_09_17',0,RITE',NW',NEST',0.5164124118
73,06_09_17',1,LEFT',UW',NEST',0.3053256735
73,06_09_17',1,LEFT',UW',NEST',0.6238054563
73,06_09_17',1,LEFT',DW',FEED',0.4187131739
73,06_09_17',0,RITE',NW',NEST',0.6430462942
74,06_09_17',0,RITE',NW',FEED',0.4605018125
74,06_09_17',0,RITE',NW',NEST',0.7960375045
75,06_09_17',1,LEFT',DW',FEED',0.4679007654
76,06_09_17',1,LEFT',UW',NEST',0.7255804148
77,06_09_17',1,LEFT',UW',NEST',0.3786828954
77,06_09_17',0,RITE',NW',FEED',0.3049325031
77,06_09_17',0,RITE',NW',NEST',0.4452565573
79,06_09_17',1,LEFT',UW',NEST',0.38647231
79,06_09_17',0,RITE',NW',FEED',0.4312129063
79,06_09_17',0,RITE',NW',NEST',0.5434952167
79,06_09_17',0,RITE',NW',NEST',0.7729177828
80,06_09_17',1,LEFT',UW',NEST',0.220576013
81,06_09_17',0,RITE',NW',NEST',0.5798763052
81,06_09_17',0,RITE',NW',FEED',0.2517595469
82,06_09_17',1,LEFT',DW',FEED',0.2216393083
84,06_09_17',0,RITE',NW',FEED',0.5805779352
84,06_09_17',0,RITE',NW',FEED',0.4440674336
84,06_09_17',1,LEFT',DW',FEED',0.7324015697
87,06_09_17',0,RITE',NW',FEED',0.3375686794
87,06_09_17',1,LEFT',DW',FEED',0.4743897421
87,06_09_17',1,LEFT',DW',FEED',0.2605855817
88,06_09_17',0,RITE',NW',FEED',0.5274259819
88,06_09_17',1,LEFT',DW',FEED',0.5296063972
89,06_09_17',0,RITE',NW',FEED',1.504209895
89,06_09_17',0,RITE',NW',NEST',0.3391917152
90,06_09_17',0,RITE',NW',NEST',0.3274848952
91,06_09_17',1,LEFT',UW',NEST',0.4955946681
91,06_09_17',0,RITE',NW',NEST',0.5271360303
92,06_09_17',0,RITE',NW',NEST',0.4820004289
92,06_09_17',0,RITE',NW',FEED',0.8408170845
93,06_09_17',1,LEFT',UW',NEST',0.5884950768
93,06_09_17',0,RITE',NW',FEED',0.6474981995
94,06_09_17',0,RITE',NW',FEED',0.7430912826
94,06_09_17',1,LEFT',DW',FEED',0.4786870236
95,06_09_17',1,LEFT',UW',NEST',0.5159883143
96,06_09_17',1,LEFT',DW',FEED',0.43341779
97,06_09_17',1,LEFT',UW',NEST',0.2628108095
97,06_09_17',1,LEFT',DW',FEED',0.5886565904
97,06_09_17',0,RITE',NW',NEST',0.3510103503
99,06_09_17',1,LEFT',UW',NEST',0.43606298
100,06_09_17',1,LEFT',UW',NEST',0.5234573516
100,06_09_17',0,RITE',NW',FEED',0.4497393117
101,06_09_17',0,RITE',NW',FEED',0.3076870855
101,06_09_17',0,RITE',NW',NEST',0.3303906015
103,06_09_17',0,RITE',NW',NEST',0.2899471826
104,06_09_17',0,RITE',NW',NEST',0.4898507347
104,06_09_17',0,RITE',NW',NEST',0.2010099295
104,06_09_17',0,RITE',NW',NEST',0.604051302
106,06_09_17',1,LEFT',UW',NEST',0.6387636257
107,06_09_17',0,RITE',NW',FEED',0.3128789276
108,06_09_17',0,RITE',NW',FEED',0.3275537685
109,06_09_17',0,RITE',NW',FEED',0.3955758933
109,06_09_17',1,LEFT',DW',FEED',0.3906855033
110,06_09_17',0,RITE',NW',NEST',0.3648883717
112,06_09_17',0,RITE',NW',NEST',0.3300490275
112,06_09_17',0,RITE',NW',FEED',0.4077115501
112,06_09_17',0,RITE',NW',NEST',0.4321876939
113,06_09_17',0,RITE',NW',FEED',1.487208114
113,06_09_17',0,RITE',NW',FEED',0.5599138031
114,06_09_17',1,LEFT',DW',FEED',0.264345297
114,06_09_17',1,LEFT',UW',NEST',0.2990613947
115,06_09_17',1,LEFT',UW',NEST',0.4333752266
116,06_09_17',1,LEFT',UW',NEST',0.2700904286
116,06_09_17',1,LEFT',UW',NEST',0.3665616027
116,06_09_17',0,RITE',NW',NEST',0.7442523788
116,06_09_17',1,LEFT',UW',NEST',0.4027378181
117,06_09_17',1,LEFT',UW',NEST',0.4438074118
119,06_09_17',1,LEFT',DW',FEED',0.6029986124
119,06_09_17',1,LEFT',UW',NEST',0.3758816567
119,06_09_17',0,RITE',NW',FEED',0.4016608667
120,06_09_17',0,RITE',NW',NEST',0.2613495003
121,06_09_17',1,LEFT',DW',FEED',0.4599786378
121,06_09_17',1,LEFT',DW',FEED',0.9275109975
1,06_10_17',0,RITE',NW',NEST',0.5694378258
1,06_10_17',-1,LEFT',UW',FEED',0.4065666757
1,06_10_17',0,RITE',NW',NEST',0.305794775
1,06_10_17',0,RITE',NW',NEST',0.6445395658
1,06_10_17',0,RITE',NW',NEST',0.4258995744
2,06_10_17',0,RITE',NW',NEST',0.4365814124
2,06_10_17',-1,LEFT',UW',FEED',0.3376170187
3,06_10_17',-1,LEFT',UW',FEED',0.7371572429
3,06_10_17',0,RITE',NW',FEED',0.4647286646
3,06_10_17',0,RITE',NW',NEST',0.4605832513
3,06_10_17',-1,LEFT',DW',NEST',0.5144121147
3,06_10_17',0,RITE',NW',FEED',0.2091213471
4,06_10_17',0,RITE',NW',FEED',0.5967851697
4,06_10_17',0,RITE',NW',NEST',0.7830274699
4,06_10_17',-1,LEFT',UW',FEED',0.4121668486
4,06_10_17',0,RITE',NW',NEST',0.385805029
4,06_10_17',-1,LEFT',UW',FEED',0.3362021548
5,06_10_17',0,RITE',NW',NEST',0.2873488019
5,06_10_17',-1,LEFT',UW',FEED',0.4092777671
5,06_10_17',-1,LEFT',UW',FEED',0.4496897642
6,06_10_17',-1,LEFT',DW',NEST',0.265588991
6,06_10_17',-1,LEFT',DW',NEST',0.4985014992
6,06_10_17',-1,LEFT',UW',FEED',0.359063195
6,06_10_17',0,RITE',NW',FEED',0.3679010099
7,06_10_17',-1,LEFT',UW',FEED',0.6864765109
7,06_10_17',0,RITE',NW',NEST',0.7131640587
7,06_10_17',0,RITE',NW',NEST',0.4453803336
7,06_10_17',0,RITE',NW',NEST',0.3778354141
7,06_10_17',-1,LEFT',UW',FEED',0.4309038449
8,06_10_17',-1,LEFT',UW',FEED',0.3298252905
8,06_10_17',0,RITE',NW',FEED',0.2510594448
8,06_10_17',-1,LEFT',DW',NEST',0.3925007655
8,06_10_17',0,RITE',NW',NEST',0.5564078567
9,06_10_17',-1,LEFT',DW',NEST',0.4318816215
9,06_10_17',-1,LEFT',DW',NEST',0.3817074006
9,06_10_17',-1,LEFT',DW',NEST',0.4809450152
9,06_10_17',0,RITE',NW',FEED',1.174399059
9,06_10_17',0,RITE',NW',FEED',0.4899834508
9,06_10_17',0,RITE',NW',NEST',0.3313697978
9,06_10_17',-1,LEFT',UW',FEED',0.4353021389
9,06_10_17',0,RITE',NW',NEST',0.460650005
10,06_10_17',0,RITE',NW',FEED',0.2406388759
10,06_10_17',-1,LEFT',UW',FEED',0.3914229051
10,06_10_17',0,RITE',NW',FEED',0.2309147649
10,06_10_17',0,RITE',NW',NEST',0.6513803612
11,06_10_17',-1,LEFT',UW',FEED',0.6074232074
11,06_10_17',0,RITE',NW',NEST',0.208069487
12,06_10_17',0,RITE',NW',NEST',0.2861564487
12,06_10_17',0,RITE',NW',NEST',0.3694415202
12,06_10_17',0,RITE',NW',NEST',0.477672774
12,06_10_17',0,RITE',NW',NEST',0.5170715366
13,06_10_17',-1,LEFT',DW',NEST',0.4218099217
13,06_10_17',0,RITE',NW',NEST',0.9273689956
13,06_10_17',-1,LEFT',DW',NEST',0.5057170466
14,06_10_17',-1,LEFT',UW',FEED',0.3817780734
15,06_10_17',0,RITE',NW',NEST',1.451500794
15,06_10_17',0,RITE',NW',FEED',0.294449486
15,06_10_17',-1,LEFT',UW',FEED',0.4864543127
16,06_10_17',-1,LEFT',DW',NEST',0.4207905706
16,06_10_17',0,RITE',NW',NEST',1.054149125
17,06_10_17',0,RITE',NW',FEED',0.3906613656
17,06_10_17',0,RITE',NW',FEED',0.6779402134
17,06_10_17',-1,LEFT',UW',FEED',0.6250393869
18,06_10_17',0,RITE',NW',NEST',0.4145025419
19,06_10_17',-1,LEFT',UW',FEED',0.6526117621
19,06_10_17',-1,LEFT',UW',FEED',0.6040411765
19,06_10_17',-1,LEFT',UW',FEED',0.418699944
20,06_10_17',-1,LEFT',DW',NEST',0.2969807561
20,06_10_17',-1,LEFT',DW',NEST',0.296876741
20,06_10_17',0,RITE',NW',NEST',0.4090021979
21,06_10_17',-1,LEFT',UW',FEED',0.2410509717
21,06_10_17',-1,LEFT',DW',NEST',0.4727389946
21,06_10_17',-1,LEFT',DW',NEST',0.7377404834
21,06_10_17',0,RITE',NW',NEST',0.5414952615
21,06_10_17',-1,LEFT',UW',FEED',0.6322508354
21,06_10_17',-1,LEFT',UW',FEED',0.4971841699
21,06_10_17',-1,LEFT',DW',NEST',0.6271345316
22,06_10_17',0,RITE',NW',FEED',0.6999691264
22,06_10_17',-1,LEFT',UW',FEED',0.429173036
22,06_10_17',0,RITE',NW',FEED',0.5166058385
23,06_10_17',0,RITE',NW',FEED',0.6880232188
23,06_10_17',0,RITE',NW',NEST',0.5289546899
23,06_10_17',0,RITE',NW',NEST',0.479700981
24,06_10_17',-1,LEFT',DW',NEST',0.3425724653
25,06_10_17',0,RITE',NW',NEST',0.4367345594
25,06_10_17',0,RITE',NW',NEST',0.5740554722
26,06_10_17',0,RITE',NW',FEED',0.395808689
26,06_10_17',0,RITE',NW',FEED',0.3475973153
26,06_10_17',-1,LEFT',UW',FEED',0.5320582272
27,06_10_17',0,RITE',NW',NEST',0.5091827086
27,06_10_17',-1,LEFT',DW',NEST',0.4015006362
27,06_10_17',-1,LEFT',UW',FEED',0.5362522863
28,06_10_17',-1,LEFT',UW',FEED',0.3841862046
29,06_10_17',0,RITE',NW',NEST',0.5711950248
29,06_10_17',0,RITE',NW',NEST',0.7384368338
29,06_10_17',0,RITE',NW',NEST',0.3242871918
29,06_10_17',0,RITE',NW',NEST',0.4920024379
30,06_10_17',-1,LEFT',UW',FEED',0.2692582404
31,06_10_17',-1,LEFT',UW',FEED',0.5047757344
31,06_10_17',0,RITE',NW',NEST',0.4200783887
31,06_10_17',-1,LEFT',UW',FEED',0.525594901
31,06_10_17',0,RITE',NW',NEST',0.7490991755
32,06_10_17',-1,LEFT',UW',FEED',0.4742467241
32,06_10_17',-1,LEFT',DW',NEST',0.6335079888
32,06_10_17',0,RITE',NW',FEED',0.5069223681
33,06_10_17',0,RITE',NW',NEST',0.6523354175
34,06_10_17',-1,LEFT',DW',NEST',0.2765994881
34,06_10_17',-1,LEFT',UW',FEED',0.2926174978
34,06_10_17',0,RITE',NW',FEED',0.3622941408
34,06_10_17',0,RITE',NW',NEST',0.4914368897
34,06_10_17',-1,LEFT',DW',NEST',0.6096895151
34,06_10_17',0,RITE',NW',FEED',0.6044709025
35,06_10_17',-1,LEFT',UW',FEED',0.2991542716
36,06_10_17',0,RITE',NW',FEED',0.5667796634
38,06_10_17',-1,LEFT',UW',FEED',0.7791056898
38,06_10_17',0,RITE',NW',NEST',0.6285406772
38,06_10_17',-1,LEFT',DW',NEST',0.6583053198
38,06_10_17',0,RITE',NW',FEED',0.8259232893
39,06_10_17',-1,LEFT',DW',NEST',0.2970009364
39,06_10_17',0,RITE',NW',NEST',0.5925581793
39,06_10_17',-1,LEFT',UW',FEED',0.2465095399
39,06_10_17',-1,LEFT',DW',NEST',0.2097607229
39,06_10_17',-1,LEFT',DW',NEST',0.5598824205
40,06_10_17',-1,LEFT',UW',FEED',0.2821187065
40,06_10_17',0,RITE',NW',NEST',0.4331979947
41,06_10_17',-1,LEFT',DW',NEST',0.5763872828
42,06_10_17',0,RITE',NW',FEED',0.4476140576
42,06_10_17',0,RITE',NW',FEED',0.2907171569
42,06_10_17',-1,LEFT',UW',FEED',0.6246139189
42,06_10_17',0,RITE',NW',NEST',0.6006994867
43,06_10_17',0,RITE',NW',NEST',0.4833620319
43,06_10_17',0,RITE',NW',NEST',0.4082839333
43,06_10_17',0,RITE',NW',FEED',0.8220030384
43,06_10_17',-1,LEFT',UW',FEED',0.6329325509
43,06_10_17',0,RITE',NW',NEST',0.312118707
43,06_10_17',0,RITE',NW',NEST',0.5399840705
43,06_10_17',0,RITE',NW',NEST',0.8197758868
43,06_10_17',0,RITE',NW',NEST',0.6609376425
43,06_10_17',-1,LEFT',UW',FEED',0.5116865383
44,06_10_17',-1,LEFT',UW',FEED',0.3564124271
44,06_10_17',-1,LEFT',UW',FEED',0.6432732987
44,06_10_17',0,RITE',NW',NEST',0.3832782825
44,06_10_17',-1,LEFT',DW',NEST',0.326431354
44,06_10_17',-1,LEFT',UW',FEED',0.5810147373
45,06_10_17',-1,LEFT',UW',FEED',0.4506939094
45,06_10_17',-1,LEFT',UW',FEED',0.9219129402
45,06_10_17',-1,LEFT',UW',FEED',0.752952542
45,06_10_17',-1,LEFT',UW',FEED',0.5745362612
45,06_10_17',0,RITE',NW',NEST',0.56517158
46,06_10_17',0,RITE',NW',NEST',0.2792937293
47,06_10_17',0,RITE',NW',FEED',0.5605737175
47,06_10_17',-1,LEFT',UW',FEED',0.783338885
47,06_10_17',0,RITE',NW',NEST',0.2054725145
47,06_10_17',-1,LEFT',UW',FEED',0.6717988307
48,06_10_17',-1,LEFT',UW',FEED',0.3684239741
48,06_10_17',-1,LEFT',DW',NEST',0.3195121515
48,06_10_17',-1,LEFT',DW',NEST',0.4560342575
48,06_10_17',-1,LEFT',UW',FEED',0.6453413995
49,06_10_17',0,RITE',NW',NEST',0.4197544613
50,06_10_17',-1,LEFT',DW',NEST',0.8602828054
51,06_10_17',0,RITE',NW',FEED',0.5497680921
51,06_10_17',-1,LEFT',DW',NEST',0.2235943695
51,06_10_17',-1,LEFT',DW',NEST',0.2802754679
51,06_10_17',0,RITE',NW',FEED',0.4445131518
52,06_10_17',-1,LEFT',UW',FEED',0.3020761493
52,06_10_17',0,RITE',NW',NEST',0.3723510324
53,06_10_17',0,RITE',NW',NEST',0.3888184034
53,06_10_17',0,RITE',NW',NEST',0.3074967415
53,06_10_17',-1,LEFT',UW',FEED',0.6106713871
53,06_10_17',-1,LEFT',UW',FEED',0.4179728802
53,06_10_17',-1,LEFT',UW',FEED',0.3349286121
55,06_10_17',-1,LEFT',DW',NEST',0.7319042525
56,06_10_17',0,RITE',NW',NEST',0.2944971684
56,06_10_17',0,RITE',NW',NEST',0.637555785
56,06_10_17',0,RITE',NW',NEST',0.8980904095
56,06_10_17',-1,LEFT',UW',FEED',0.5149638659
56,06_10_17',-1,LEFT',DW',NEST',0.566987006
56,06_10_17',0,RITE',NW',NEST',0.9971164257
57,06_10_17',0,RITE',NW',FEED',0.3318746401
57,06_10_17',0,RITE',NW',FEED',0.5443532017
57,06_10_17',0,RITE',NW',FEED',0.9259627111
57,06_10_17',0,RITE',NW',NEST',0.565011536
57,06_10_17',0,RITE',NW',NEST',0.630952029
57,06_10_17',0,RITE',NW',NEST',0.631110347
57,06_10_17',0,RITE',NW',NEST',0.472092463
57,06_10_17',-1,LEFT',UW',FEED',0.638631479
57,06_10_17',-1,LEFT',DW',NEST',0.8745625527
