minute,day,flow.category,side,bee/wind orientation,flight direction,fast slow
5,06_14_17',1.07,RITE',UW',NEST',FAST'
5,06_14_17',1.07,RITE',UW',NEST',FAST'
5,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
5,06_14_17',1.07,RITE',UW',NEST',FAST'
6,06_14_17',1.07,RITE',DW',FEED',FAST'
6,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
7,06_14_17',1.07,RITE',UW',NEST',FAST'
7,06_14_17',1.07,RITE',DW',FEED',FAST'
8,06_14_17',1.07,RITE',DW',FEED',FAST'
8,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
8,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
8,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
9,06_14_17',1.07,RITE',UW',NEST',FAST'
9,06_14_17',1.07,RITE',UW',NEST',FAST'
9,06_14_17',1.07,RITE',DW',FEED',FAST'
10,06_14_17',1.07,RITE',UW',NEST',FAST'
10,06_14_17',1.07,RITE',DW',FEED',FAST'
10,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
11,06_14_17',1.07,RITE',DW',FEED',FAST'
11,06_14_17',1.07,RITE',DW',FEED',FAST'
11,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
12,06_14_17',1.07,RITE',DW',FEED',FAST'
12,06_14_17',1.07,RITE',DW',FEED',FAST'
12,06_14_17',1.07,RITE',UW',NEST',FAST'
12,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
13,06_14_17',1.07,RITE',DW',FEED',FAST'
14,06_14_17',1.07,RITE',UW',NEST',FAST'
14,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
14,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
14,06_14_17',1.07,RITE',UW',NEST',FAST'
15,06_14_17',1.07,RITE',DW',FEED',FAST'
15,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
16,06_14_17',1.07,RITE',UW',NEST',FAST'
16,06_14_17',1.07,RITE',UW',NEST',FAST'
17,06_14_17',1.07,RITE',UW',NEST',FAST'
17,06_14_17',1.07,RITE',DW',FEED',FAST'
18,06_14_17',1.07,RITE',UW',NEST',FAST'
18,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
18,06_14_17',1.07,RITE',UW',NEST',FAST'
19,06_14_17',1.07,RITE',UW',NEST',FAST'
19,06_14_17',1.07,RITE',UW',NEST',FAST'
19,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
20,06_14_17',1.07,RITE',UW',NEST',FAST'
20,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
21,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
21,06_14_17',1.07,RITE',UW',NEST',FAST'
21,06_14_17',1.07,RITE',UW',NEST',FAST'
21,06_14_17',1.07,RITE',UW',NEST',FAST'
21,06_14_17',1.07,RITE',DW',FEED',FAST'
22,06_14_17',1.07,RITE',DW',FEED',FAST'
22,06_14_17',1.07,RITE',DW',FEED',FAST'
23,06_14_17',1.07,RITE',DW',FEED',FAST'
23,06_14_17',1.07,RITE',UW',NEST',FAST'
23,06_14_17',1.07,RITE',UW',NEST',FAST'
24,06_14_17',1.07,RITE',UW',NEST',FAST'
25,06_14_17',1.07,RITE',DW',FEED',FAST'
25,06_14_17',1.07,RITE',UW',NEST',FAST'
25,06_14_17',1.07,RITE',UW',NEST',FAST'
25,06_14_17',1.07,RITE',UW',NEST',FAST'
25,06_14_17',1.07,RITE',UW',NEST',FAST'
26,06_14_17',1.07,RITE',UW',NEST',FAST'
26,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
26,06_14_17',1.07,RITE',UW',NEST',FAST'
28,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
28,06_14_17',1.07,RITE',UW',NEST',FAST'
29,06_14_17',1.07,RITE',UW',NEST',FAST'
29,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
30,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
30,06_14_17',1.07,RITE',UW',NEST',FAST'
30,06_14_17',1.07,RITE',DW',FEED',FAST'
31,06_14_17',1.07,RITE',UW',NEST',FAST'
32,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
32,06_14_17',1.07,RITE',UW',NEST',FAST'
33,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
33,06_14_17',1.07,RITE',DW',FEED',FAST'
33,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
34,06_14_17',1.07,RITE',UW',NEST',FAST'
34,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
34,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
34,06_14_17',1.07,RITE',UW',NEST',FAST'
34,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
35,06_14_17',1.07,RITE',DW',FEED',FAST'
35,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
36,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
36,06_14_17',1.07,RITE',DW',FEED',FAST'
36,06_14_17',1.07,RITE',UW',NEST',FAST'
36,06_14_17',1.07,RITE',UW',NEST',FAST'
37,06_14_17',1.07,RITE',DW',FEED',FAST'
37,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
37,06_14_17',1.07,RITE',UW',NEST',FAST'
38,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
38,06_14_17',1.07,RITE',UW',NEST',FAST'
38,06_14_17',1.07,RITE',UW',NEST',FAST'
39,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
39,06_14_17',1.07,RITE',UW',NEST',FAST'
40,06_14_17',1.07,RITE',DW',FEED',FAST'
40,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
40,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
40,06_14_17',1.07,RITE',DW',FEED',FAST'
40,06_14_17',1.07,RITE',UW',NEST',FAST'
41,06_14_17',1.07,RITE',UW',NEST',FAST'
41,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
41,06_14_17',1.07,RITE',DW',FEED',FAST'
42,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
42,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
42,06_14_17',1.07,RITE',UW',NEST',FAST'
42,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
44,06_14_17',1.07,RITE',UW',NEST',FAST'
44,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
44,06_14_17',1.07,RITE',UW',NEST',FAST'
44,06_14_17',1.07,RITE',UW',NEST',FAST'
44,06_14_17',1.07,RITE',UW',NEST',FAST'
44,06_14_17',1.07,RITE',DW',FEED',FAST'
44,06_14_17',1.07,RITE',UW',NEST',FAST'
45,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
45,06_14_17',1.07,RITE',UW',NEST',FAST'
45,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
46,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
46,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
46,06_14_17',1.07,RITE',DW',FEED',FAST'
47,06_14_17',1.07,RITE',UW',NEST',FAST'
47,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
47,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
47,06_14_17',1.07,RITE',DW',FEED',FAST'
47,06_14_17',1.07,RITE',DW',FEED',FAST'
48,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
48,06_14_17',1.07,RITE',UW',NEST',FAST'
48,06_14_17',1.07,RITE',UW',NEST',FAST'
49,06_14_17',1.07,RITE',UW',NEST',FAST'
49,06_14_17',1.07,RITE',DW',FEED',FAST'
49,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
49,06_14_17',1.07,RITE',DW',FEED',FAST'
49,06_14_17',1.07,RITE',UW',NEST',FAST'
50,06_14_17',1.07,RITE',DW',FEED',FAST'
50,06_14_17',1.07,RITE',UW',NEST',FAST'
50,06_14_17',1.07,RITE',DW',FEED',FAST'
51,06_14_17',1.07,RITE',UW',NEST',FAST'
51,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
52,06_14_17',1.07,RITE',UW',NEST',FAST'
52,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
52,06_14_17',1.07,RITE',UW',NEST',FAST'
52,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
53,06_14_17',1.07,RITE',UW',NEST',FAST'
54,06_14_17',1.07,RITE',UW',NEST',FAST'
54,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
54,06_14_17',1.07,RITE',UW',NEST',FAST'
55,06_14_17',1.07,RITE',DW',FEED',FAST'
55,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
55,06_14_17',1.07,RITE',UW',NEST',FAST'
56,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
56,06_14_17',1.07,RITE',UW',NEST',FAST'
56,06_14_17',1.07,RITE',UW',NEST',FAST'
57,06_14_17',1.07,RITE',DW',FEED',FAST'
57,06_14_17',1.07,RITE',UW',NEST',FAST'
57,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
58,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
58,06_14_17',1.07,RITE',DW',FEED',FAST'
58,06_14_17',1.07,RITE',UW',NEST',FAST'
58,06_14_17',1.07,RITE',UW',NEST',FAST'
59,06_14_17',1.07,RITE',UW',NEST',FAST'
59,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
59,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
60,06_14_17',1.07,RITE',UW',NEST',FAST'
60,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
60,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
61,06_14_17',1.07,RITE',DW',FEED',FAST'
61,06_14_17',1.07,RITE',UW',NEST',FAST'
62,06_14_17',1.07,RITE',DW',FEED',FAST'
62,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
62,06_14_17',1.07,RITE',UW',NEST',FAST'
62,06_14_17',1.07,RITE',UW',NEST',FAST'
63,06_14_17',1.07,RITE',UW',NEST',FAST'
63,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
63,06_14_17',1.07,RITE',DW',FEED',FAST'
64,06_14_17',1.07,RITE',DW',FEED',FAST'
64,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
64,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
64,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
65,06_14_17',1.07,RITE',UW',NEST',FAST'
65,06_14_17',1.07,RITE',UW',NEST',FAST'
65,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
65,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
65,06_14_17',1.07,RITE',DW',FEED',FAST'
66,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
66,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
66,06_14_17',1.07,RITE',DW',FEED',FAST'
66,06_14_17',1.07,RITE',DW',FEED',FAST'
66,06_14_17',1.07,RITE',DW',FEED',FAST'
66,06_14_17',1.07,RITE',UW',NEST',FAST'
68,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
68,06_14_17',1.07,RITE',UW',NEST',FAST'
68,06_14_17',1.07,RITE',UW',NEST',FAST'
68,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
69,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
69,06_14_17',1.07,RITE',UW',NEST',FAST'
69,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
69,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
69,06_14_17',1.07,RITE',DW',FEED',FAST'
69,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
70,06_14_17',1.07,RITE',UW',NEST',FAST'
70,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
70,06_14_17',1.07,RITE',UW',NEST',FAST'
71,06_14_17',1.07,RITE',DW',FEED',FAST'
71,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
71,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
71,06_14_17',1.07,RITE',UW',NEST',FAST'
71,06_14_17',1.07,RITE',DW',FEED',FAST'
72,06_14_17',1.07,RITE',DW',FEED',FAST'
72,06_14_17',1.07,RITE',UW',NEST',FAST'
72,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
73,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
73,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
73,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
74,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
74,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
75,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
75,06_14_17',1.07,RITE',DW',FEED',FAST'
75,06_14_17',1.07,RITE',UW',NEST',FAST'
75,06_14_17',1.07,RITE',UW',NEST',FAST'
76,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
76,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
76,06_14_17',1.07,RITE',DW',FEED',FAST'
77,06_14_17',1.07,RITE',UW',NEST',FAST'
77,06_14_17',1.07,RITE',UW',NEST',FAST'
77,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
77,06_14_17',1.07,RITE',UW',NEST',FAST'
78,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
78,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
78,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
79,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
79,06_14_17',1.07,RITE',UW',NEST',FAST'
79,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
79,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
79,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
80,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
80,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
80,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
81,06_14_17',1.07,RITE',DW',FEED',FAST'
81,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
81,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
81,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
82,06_14_17',1.07,RITE',UW',NEST',FAST'
83,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
83,06_14_17',1.07,RITE',UW',NEST',FAST'
84,06_14_17',1.07,RITE',UW',NEST',FAST'
84,06_14_17',1.07,RITE',DW',FEED',FAST'
85,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
85,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
85,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
86,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
86,06_14_17',1.07,RITE',UW',NEST',FAST'
87,06_14_17',1.07,RITE',UW',NEST',FAST'
87,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
87,06_14_17',1.07,RITE',UW',NEST',FAST'
87,06_14_17',1.07,RITE',UW',NEST',FAST'
88,06_14_17',1.07,RITE',UW',NEST',FAST'
88,06_14_17',1.07,RITE',DW',FEED',FAST'
89,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
89,06_14_17',1.07,RITE',DW',FEED',FAST'
89,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
89,06_14_17',1.07,RITE',DW',FEED',FAST'
89,06_14_17',1.07,RITE',DW',FEED',FAST'
89,06_14_17',1.07,RITE',UW',NEST',FAST'
89,06_14_17',1.07,RITE',UW',NEST',FAST'
90,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
91,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
92,06_14_17',1.07,RITE',UW',NEST',FAST'
93,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
93,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
94,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
94,06_14_17',1.07,RITE',DW',FEED',FAST'
94,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
95,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
95,06_14_17',1.07,RITE',DW',FEED',FAST'
96,06_14_17',1.07,RITE',UW',NEST',FAST'
96,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
99,06_14_17',1.07,RITE',UW',NEST',FAST'
99,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
100,06_14_17',1.07,RITE',UW',NEST',FAST'
100,06_14_17',1.07,RITE',UW',NEST',FAST'
100,06_14_17',1.07,RITE',UW',NEST',FAST'
101,06_14_17',1.07,RITE',UW',NEST',FAST'
102,06_14_17',1.07,RITE',DW',FEED',FAST'
103,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
103,06_14_17',1.07,RITE',UW',NEST',FAST'
103,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
104,06_14_17',1.07,RITE',UW',NEST',FAST'
105,06_14_17',1.07,RITE',UW',NEST',FAST'
105,06_14_17',1.07,RITE',DW',FEED',FAST'
106,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
106,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
107,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
107,06_14_17',1.07,RITE',DW',FEED',FAST'
108,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
108,06_14_17',1.07,RITE',UW',NEST',FAST'
109,06_14_17',1.07,RITE',DW',FEED',FAST'
109,06_14_17',1.07,RITE',UW',NEST',FAST'
109,06_14_17',1.07,RITE',DW',FEED',FAST'
109,06_14_17',1.07,RITE',DW',FEED',FAST'
110,06_14_17',1.07,RITE',UW',NEST',FAST'
110,06_14_17',1.07,RITE',UW',NEST',FAST'
111,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
111,06_14_17',1.07,RITE',UW',NEST',FAST'
112,06_14_17',1.07,RITE',UW',NEST',FAST'
112,06_14_17',1.07,RITE',UW',NEST',FAST'
113,06_14_17',1.07,RITE',DW',FEED',FAST'
113,06_14_17',1.07,RITE',DW',FEED',FAST'
113,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
113,06_14_17',1.07,RITE',DW',FEED',FAST'
114,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
115,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
116,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
116,06_14_17',1.07,RITE',UW',NEST',FAST'
118,06_14_17',1.07,RITE',UW',NEST',FAST'
119,06_14_17',1.07,RITE',DW',FEED',FAST'
119,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
119,06_14_17',1.07,RITE',UW',NEST',FAST'
120,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
120,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
121,06_14_17',1.07,RITE',UW',NEST',FAST'
1,06_15_17',1.19,LEFT',UW',NEST',FAST'
1,06_15_17',1.19,LEFT',UW',NEST',FAST'
1,06_15_17',-1.19,RITE',DW',NEST',FAST'
1,06_15_17',1.19,LEFT',DW',FEED',FAST'
2,06_15_17',-1.19,RITE',UW',FEED',FAST'
2,06_15_17',1.19,LEFT',UW',NEST',FAST'
3,06_15_17',-1.19,RITE',UW',FEED',FAST'
3,06_15_17',-1.19,RITE',UW',FEED',FAST'
3,06_15_17',-1.19,RITE',UW',FEED',FAST'
3,06_15_17',-1.19,RITE',UW',FEED',FAST'
3,06_15_17',1.19,LEFT',UW',NEST',FAST'
3,06_15_17',-1.19,RITE',UW',FEED',FAST'
4,06_15_17',-1.19,RITE',UW',FEED',FAST'
4,06_15_17',1.19,LEFT',UW',NEST',FAST'
5,06_15_17',1.19,LEFT',DW',FEED',FAST'
5,06_15_17',-1.19,RITE',DW',NEST',FAST'
5,06_15_17',-1.19,RITE',UW',FEED',FAST'
5,06_15_17',1.19,LEFT',UW',NEST',FAST'
6,06_15_17',-1.19,RITE',DW',NEST',FAST'
7,06_15_17',1.19,LEFT',UW',NEST',FAST'
7,06_15_17',-1.19,RITE',DW',NEST',FAST'
7,06_15_17',1.19,LEFT',UW',NEST',FAST'
8,06_15_17',1.19,LEFT',DW',FEED',FAST'
8,06_15_17',-1.19,RITE',UW',FEED',FAST'
8,06_15_17',1.19,LEFT',UW',NEST',FAST'
9,06_15_17',1.19,LEFT',UW',NEST',FAST'
9,06_15_17',-1.19,RITE',DW',NEST',FAST'
9,06_15_17',-1.19,RITE',UW',FEED',FAST'
9,06_15_17',-1.19,RITE',DW',NEST',FAST'
9,06_15_17',-1.19,RITE',UW',FEED',FAST'
9,06_15_17',-1.19,RITE',UW',FEED',FAST'
10,06_15_17',-1.19,RITE',DW',NEST',FAST'
10,06_15_17',1.19,LEFT',UW',NEST',FAST'
10,06_15_17',-1.19,RITE',UW',FEED',FAST'
10,06_15_17',-1.19,RITE',UW',FEED',FAST'
11,06_15_17',1.19,LEFT',UW',NEST',FAST'
11,06_15_17',-1.19,RITE',UW',FEED',FAST'
11,06_15_17',-1.19,RITE',DW',NEST',FAST'
12,06_15_17',1.19,LEFT',DW',FEED',FAST'
12,06_15_17',1.19,LEFT',UW',NEST',FAST'
13,06_15_17',-1.19,RITE',UW',FEED',FAST'
13,06_15_17',-1.19,RITE',UW',FEED',FAST'
13,06_15_17',-1.19,RITE',UW',FEED',FAST'
13,06_15_17',-1.19,RITE',UW',FEED',FAST'
13,06_15_17',-1.19,RITE',DW',NEST',FAST'
13,06_15_17',-1.19,RITE',UW',FEED',FAST'
14,06_15_17',-1.19,RITE',UW',FEED',FAST'
15,06_15_17',1.19,LEFT',UW',NEST',FAST'
15,06_15_17',-1.19,RITE',UW',FEED',FAST'
15,06_15_17',-1.19,RITE',UW',FEED',FAST'
17,06_15_17',1.19,LEFT',UW',NEST',FAST'
17,06_15_17',-1.19,RITE',DW',NEST',FAST'
17,06_15_17',-1.19,RITE',UW',FEED',FAST'
18,06_15_17',-1.19,RITE',UW',FEED',FAST'
18,06_15_17',-1.19,RITE',UW',FEED',FAST'
18,06_15_17',-1.19,RITE',DW',NEST',FAST'
19,06_15_17',1.19,LEFT',UW',NEST',FAST'
19,06_15_17',1.19,LEFT',UW',NEST',FAST'
19,06_15_17',1.19,LEFT',UW',NEST',FAST'
19,06_15_17',-1.19,RITE',DW',NEST',FAST'
19,06_15_17',1.19,LEFT',DW',FEED',FAST'
20,06_15_17',1.19,LEFT',UW',NEST',FAST'
20,06_15_17',-1.19,RITE',UW',FEED',FAST'
20,06_15_17',-1.19,RITE',UW',FEED',FAST'
21,06_15_17',1.19,LEFT',DW',FEED',FAST'
21,06_15_17',1.19,LEFT',UW',NEST',FAST'
21,06_15_17',-1.19,RITE',UW',FEED',FAST'
22,06_15_17',1.19,LEFT',UW',NEST',FAST'
22,06_15_17',1.19,LEFT',UW',NEST',FAST'
22,06_15_17',1.19,LEFT',DW',FEED',FAST'
22,06_15_17',1.19,LEFT',UW',NEST',FAST'
22,06_15_17',-1.19,RITE',UW',FEED',FAST'
23,06_15_17',1.19,LEFT',UW',NEST',FAST'
23,06_15_17',1.19,LEFT',UW',NEST',FAST'
23,06_15_17',-1.19,RITE',DW',NEST',FAST'
23,06_15_17',1.19,LEFT',UW',NEST',FAST'
24,06_15_17',-1.19,RITE',UW',FEED',FAST'
24,06_15_17',1.19,LEFT',UW',NEST',FAST'
24,06_15_17',1.19,LEFT',UW',NEST',FAST'
24,06_15_17',-1.19,RITE',DW',NEST',FAST'
24,06_15_17',-1.19,RITE',DW',NEST',FAST'
24,06_15_17',1.19,LEFT',DW',FEED',FAST'
24,06_15_17',-1.19,RITE',UW',FEED',FAST'
25,06_15_17',-1.19,RITE',UW',FEED',FAST'
26,06_15_17',1.19,LEFT',DW',FEED',FAST'
26,06_15_17',-1.19,RITE',UW',FEED',FAST'
26,06_15_17',-1.19,RITE',UW',FEED',FAST'
26,06_15_17',1.19,LEFT',UW',NEST',FAST'
26,06_15_17',-1.19,RITE',UW',FEED',FAST'
26,06_15_17',-1.19,RITE',DW',NEST',FAST'
26,06_15_17',-1.19,RITE',DW',NEST',FAST'
27,06_15_17',-1.19,RITE',UW',FEED',FAST'
27,06_15_17',1.19,LEFT',UW',NEST',FAST'
28,06_15_17',1.19,LEFT',UW',NEST',FAST'
28,06_15_17',-1.19,RITE',DW',NEST',FAST'
29,06_15_17',-1.19,RITE',UW',FEED',FAST'
29,06_15_17',1.19,LEFT',UW',NEST',FAST'
30,06_15_17',1.19,LEFT',UW',NEST',FAST'
30,06_15_17',1.19,LEFT',DW',FEED',FAST'
30,06_15_17',-1.19,RITE',DW',NEST',FAST'
30,06_15_17',-1.19,RITE',DW',NEST',FAST'
32,06_15_17',1.19,LEFT',UW',NEST',FAST'
32,06_15_17',1.19,LEFT',DW',FEED',FAST'
32,06_15_17',-1.19,RITE',DW',NEST',FAST'
33,06_15_17',1.19,LEFT',UW',NEST',FAST'
33,06_15_17',1.19,LEFT',DW',FEED',FAST'
34,06_15_17',1.19,LEFT',DW',FEED',FAST'
34,06_15_17',1.19,LEFT',UW',NEST',FAST'
34,06_15_17',-1.19,RITE',UW',FEED',FAST'
34,06_15_17',-1.19,RITE',UW',FEED',FAST'
35,06_15_17',-1.19,RITE',DW',NEST',FAST'
35,06_15_17',-1.19,RITE',UW',FEED',FAST'
35,06_15_17',-1.19,RITE',DW',NEST',FAST'
35,06_15_17',1.19,LEFT',UW',NEST',FAST'
35,06_15_17',-1.19,RITE',UW',FEED',FAST'
36,06_15_17',-1.19,RITE',UW',FEED',FAST'
37,06_15_17',-1.19,RITE',UW',FEED',FAST'
37,06_15_17',1.19,LEFT',UW',NEST',FAST'
38,06_15_17',1.19,LEFT',UW',NEST',FAST'
38,06_15_17',-1.19,RITE',UW',FEED',FAST'
39,06_15_17',1.19,LEFT',UW',NEST',FAST'
39,06_15_17',1.19,LEFT',UW',NEST',FAST'
39,06_15_17',1.19,LEFT',UW',NEST',FAST'
40,06_15_17',1.19,LEFT',UW',NEST',FAST'
40,06_15_17',1.19,LEFT',UW',NEST',FAST'
40,06_15_17',-1.19,RITE',UW',FEED',FAST'
42,06_15_17',-1.19,RITE',UW',FEED',FAST'
42,06_15_17',1.19,LEFT',UW',NEST',FAST'
42,06_15_17',-1.19,RITE',UW',FEED',FAST'
42,06_15_17',1.19,LEFT',UW',NEST',FAST'
42,06_15_17',-1.19,RITE',UW',FEED',FAST'
42,06_15_17',-1.19,RITE',DW',NEST',FAST'
43,06_15_17',1.19,LEFT',UW',NEST',FAST'
43,06_15_17',1.19,LEFT',UW',NEST',FAST'
43,06_15_17',-1.19,RITE',UW',FEED',FAST'
43,06_15_17',1.19,LEFT',UW',NEST',FAST'
44,06_15_17',1.19,LEFT',UW',NEST',FAST'
44,06_15_17',-1.19,RITE',UW',FEED',FAST'
44,06_15_17',1.19,LEFT',DW',FEED',FAST'
45,06_15_17',-1.19,RITE',DW',NEST',FAST'
45,06_15_17',-1.19,RITE',UW',FEED',FAST'
45,06_15_17',-1.19,RITE',UW',FEED',FAST'
45,06_15_17',-1.19,RITE',UW',FEED',FAST'
46,06_15_17',1.19,LEFT',DW',FEED',FAST'
46,06_15_17',-1.19,RITE',UW',FEED',FAST'
46,06_15_17',-1.19,RITE',UW',FEED',FAST'
46,06_15_17',1.19,LEFT',UW',NEST',FAST'
46,06_15_17',1.19,LEFT',UW',NEST',FAST'
47,06_15_17',-1.19,RITE',UW',FEED',FAST'
47,06_15_17',-1.19,RITE',UW',FEED',FAST'
47,06_15_17',1.19,LEFT',UW',NEST',FAST'
48,06_15_17',-1.19,RITE',UW',FEED',FAST'
49,06_15_17',1.19,LEFT',UW',NEST',FAST'
49,06_15_17',1.19,LEFT',DW',FEED',FAST'
49,06_15_17',-1.19,RITE',UW',FEED',FAST'
50,06_15_17',-1.19,RITE',DW',NEST',FAST'
50,06_15_17',1.19,LEFT',UW',NEST',FAST'
50,06_15_17',-1.19,RITE',DW',NEST',FAST'
51,06_15_17',1.19,LEFT',DW',FEED',FAST'
